disclosure_id,institution_name,transaction_type,transaction_amount,transaction_date,reporting_region,ssn,email,created_at
af723f42-4290-4c34-95ed-a86983352f6a,"Brown, Blackburn and Wright",CHECK,21756.38,2025-07-10,NE,698-09-3003,ahernandez@example.net,2026-02-25T19:12:53
89b0a1c8-7548-4272-b57a-709e55b0aa93,"Lopez, Strong and Hines",CASH,226772.49,2025-10-05,MW,008-25-5424,hmcgrath@example.com,2026-02-25T19:12:53
c1e1fb96-6579-4626-9b3c-96b93dceb374,Davis-Kaufman,ACH,17761.73,2025-11-30,NE,494-42-7039,hatfieldwilliam@example.com,2026-02-25T19:12:53
49c0cfde-44ef-40d1-8a43-fd70c1ad4f31,Hunter Inc,WIRE,176727.06,2025-05-03,MW,454-33-2129,sonya76@example.org,2026-02-25T19:12:53
d7ee4619-9819-4181-9346-e9ceb7802756,"Mitchell, Kelley and Schaefer",ACH,109497.97,2025-03-13,MW,210-78-1429,jason01@example.com,2026-02-25T19:12:53
fc8440a1-d2f8-4b7d-a37b-8986178c9b02,Hall-Bean,CHECK,160861.69,2025-12-25,W,513-81-2870,erin48@example.net,2026-02-25T19:12:53
d6bf52ef-4917-4f07-bdc5-de0befd797fe,Ferguson-Whitehead,CARD,110548.53,2025-05-28,MW,046-86-1569,robertfowler@example.net,2026-02-25T19:12:53
9eff88f8-5d1e-44a9-be0f-94514803363a,Wright-Dennis,CASH,213387.07,2025-07-31,NE,355-34-1602,kelleydustin@example.com,2026-02-25T19:12:53
7ce92e48-f713-4841-b6bd-9b135cf7070f,Hanna PLC,WIRE,144408.31,2026-01-03,S,794-72-9813,elizabeth94@example.net,2026-02-25T19:12:53
14d36325-7500-48a5-864e-ca5a7a49dde4,Weeks-Carter,CHECK,76645.22,2025-09-12,MW,567-36-8577,keyjacqueline@example.com,2026-02-25T19:12:53
173a037e-029f-4c3f-8019-b59da08a6dbe,Edwards-Neal,WIRE,78859.85,2026-01-04,NE,665-51-8340,nhill@example.net,2026-02-25T19:12:53
a8d42146-c9fc-4662-a1c1-7829b44157b1,Strong and Sons,WIRE,202387.93,2025-07-28,MW,536-31-4158,munozjennifer@example.com,2026-02-25T19:12:53
d963f25e-d828-41b0-8c40-54e6849c9f56,Love-Nguyen,CARD,58787.74,2025-08-28,W,252-14-8798,holly14@example.com,2026-02-25T19:12:53
49e4bc52-47c2-41ec-9fe7-629f7951e98e,Jackson PLC,CASH,237894.67,2026-02-22,W,506-95-4170,matthew89@example.com,2026-02-25T19:12:53
0b919f9f-0d86-415f-9166-e6a749459725,Malone PLC,CARD,23434.71,2026-02-05,NE,460-84-0715,aguilarwilliam@example.com,2026-02-25T19:12:53
7dc3d09f-a074-49c0-bb9c-e259fa95e102,Gutierrez-Moore,WIRE,226604.16,2025-09-14,W,513-87-1901,eking@example.org,2026-02-25T19:12:53
d87d6b13-89ed-4253-84a7-57b74dcd34d5,Jackson-Turner,CASH,219631.12,2025-08-12,S,025-16-4988,henrythomas@example.com,2026-02-25T19:12:53
840e52b3-48c6-41b9-bbc6-272d68e5af38,Huerta PLC,ACH,86776.86,2025-04-04,MW,569-35-2356,fmartinez@example.net,2026-02-25T19:12:53
65523879-9d2d-45bf-b8d8-31898df5254c,Ramos-Gordon,CASH,99834.89,2025-09-16,MW,726-08-9794,ruizjason@example.com,2026-02-25T19:12:53
d66bf54d-9283-4756-91fb-b0395ebb90c2,Shah-Ingram,CARD,237994.5,2026-01-11,NE,391-96-6678,brian87@example.org,2026-02-25T19:12:53
53b2e85c-5576-447c-8762-7a7bc2bd6faf,Waller PLC,ACH,97485.57,2025-10-06,MW,180-82-0966,sandersamy@example.net,2026-02-25T19:12:53
421210c7-49a3-476b-855d-31b1835f9e86,"Smith, Dillon and Smith",CARD,83343.61,2026-01-11,NE,452-58-8680,angelica60@example.com,2026-02-25T19:12:53
813e61fc-d8d4-406d-ba42-f28f57b1d4c9,Ware LLC,WIRE,6942.86,2025-09-22,S,134-38-1739,wallbeth@example.net,2026-02-25T19:12:53
76f9cbef-c0c8-4cb3-a3eb-48bef4df2141,Nguyen Group,CASH,172726.11,2026-02-14,MW,616-11-4225,cherylbradley@example.net,2026-02-25T19:12:53
0cb5b7f1-97e7-48d4-832e-42d8a2fea6d8,Thomas-Lowe,CHECK,1354.7,2025-10-12,S,556-92-2658,georgemartinez@example.com,2026-02-25T19:12:53
90a680d5-dc97-40d8-8ce9-25d0dc1fd7b5,Hodge-Bonilla,CHECK,68286.72,2025-10-12,MW,593-65-5170,alexandria59@example.org,2026-02-25T19:12:53
0b20f426-d76b-4b57-bf58-3a5e8f6685ad,Ortega Group,CARD,31848.11,2025-04-22,S,573-34-8250,elainecrawford@example.org,2026-02-25T19:12:53
2fbcffc4-2254-4976-8e90-c15ed5417678,Lawrence PLC,ACH,188005.62,2025-04-24,NE,126-17-6911,mfrancis@example.org,2026-02-25T19:12:53
5c8a603e-3ac4-4173-b427-09f5a0d57c18,Lee PLC,CHECK,19924.14,2026-01-12,MW,194-10-6041,burnettthomas@example.net,2026-02-25T19:12:53
18690c60-1285-4a2f-87f6-a63d3f66a3d8,"Patton, Benson and Kelly",CARD,71026.77,2025-07-19,MW,368-88-2036,taraharris@example.org,2026-02-25T19:12:53
b7079db2-e7a2-4f0f-bd98-676f789903c9,Roberts-Willis,CARD,132767.01,2026-01-07,MW,332-48-1480,kevintaylor@example.com,2026-02-25T19:12:53
38dc7c56-b336-4b25-81c7-be85f74e92cb,Galvan-Cox,CARD,95513.37,2025-12-30,NE,107-14-5608,derek74@example.com,2026-02-25T19:12:53
42aeba20-f038-4058-94ec-1ef3cac1caf8,Bruce Ltd,CHECK,101532.19,2025-09-14,W,079-11-8749,duanesanchez@example.net,2026-02-25T19:12:53
521842bf-aaf6-4b91-ac4e-1d250d1710a7,Riley-Reid,CASH,60017.8,2025-03-15,NE,386-75-3137,steve88@example.com,2026-02-25T19:12:53
ca9218ce-5c87-4cd9-a0d4-faa3dcbadec0,Zuniga-Morgan,CARD,39918.98,2025-09-09,S,821-03-3239,qpitts@example.org,2026-02-25T19:12:53
5890f3f8-1ddb-4855-800a-a4db66178fe4,Thompson PLC,ACH,24848.57,2025-05-14,S,576-74-2460,kingmercedes@example.net,2026-02-25T19:12:53
44d88e4f-00fb-40a0-ae21-a1c59c6976d8,Mclean PLC,ACH,140789.93,2025-10-10,W,066-04-7041,stewartbarbara@example.net,2026-02-25T19:12:53
59972af5-4100-4f14-acb0-c4c4e31865c1,Rodriguez Group,CARD,123394.52,2025-12-06,W,038-76-3927,phart@example.org,2026-02-25T19:12:53
4b742e6f-a530-40e1-b239-3dedf4864454,"Morris, Alvarado and Hart",CARD,39292.98,2025-05-06,MW,866-31-1950,kstone@example.net,2026-02-25T19:12:53
70116096-53fd-460c-b657-4fa024dd036e,Frazier PLC,CHECK,161912.37,2025-05-06,W,606-07-4451,justin39@example.net,2026-02-25T19:12:53
33353938-a81c-4f36-9965-f3f8cceb4c49,Good-Norman,CASH,219065.34,2025-04-02,MW,130-01-2928,rebeccawilliams@example.org,2026-02-25T19:12:53
1fa82cdc-80a1-48ef-b032-4dc75fb17946,"Garcia, Tyler and Lester",ACH,28303.12,2025-10-15,MW,305-90-0751,jennifer14@example.org,2026-02-25T19:12:53
99d48f60-5c49-409e-83a9-cab861cdcfde,Friedman-Montgomery,CASH,115639.47,2025-05-12,MW,342-77-5364,karenharris@example.net,2026-02-25T19:12:53
a6c87e19-8d47-49f4-9613-d8aba8e20bc8,Ramirez Ltd,CARD,215566.85,2025-06-17,MW,417-76-7451,smoreno@example.org,2026-02-25T19:12:53
76f61e44-cfbe-4db7-a5f1-c37f19fb3717,"Mitchell, Parsons and Downs",CASH,70210.05,2025-09-26,MW,715-78-4464,umckee@example.net,2026-02-25T19:12:53
07c6bbbf-d362-4cee-9169-fc57c2a56b4b,House PLC,CASH,5836.65,2025-12-18,MW,130-01-4659,donna55@example.org,2026-02-25T19:12:53
510eae80-69da-4380-ac49-0bcdf2477197,Jones-Foster,CHECK,170308.5,2025-09-13,W,583-68-2334,david01@example.org,2026-02-25T19:12:53
57c7a9b0-1c8f-42e3-a075-9b343628a108,Serrano Group,WIRE,163261.79,2025-09-23,MW,309-55-1034,devinmurillo@example.net,2026-02-25T19:12:53
9f924e7e-e3e8-4c65-b1fa-986000d36686,Ford-Wilson,CASH,113530.05,2025-11-25,S,658-07-3518,hicksrobert@example.net,2026-02-25T19:12:53
840ebb1a-a711-4037-87be-54026560705c,"Morales, Frank and Barnes",ACH,94125.68,2025-05-14,W,830-18-0746,joel51@example.com,2026-02-25T19:12:53
bfc84970-be59-410a-894c-a8446a26216d,"Hamilton, Griffin and Mcgee",CARD,48423.57,2025-11-09,MW,829-23-9593,williskenneth@example.com,2026-02-25T19:12:53
270f9044-1f59-4b6e-96d5-f2d649f5a5a5,Clayton Group,ACH,193578.29,2025-04-30,S,748-91-5019,crystal84@example.com,2026-02-25T19:12:53
18b0ae95-9993-4845-bfa6-9970a9dafc21,Chen-Cook,ACH,56168.78,2025-08-11,W,700-34-8871,amysingh@example.net,2026-02-25T19:12:53
c9ae9ed8-012b-444d-8067-c7e34cffd23e,"Woods, King and Bates",CHECK,131085.77,2025-03-29,W,458-68-7265,ethanromero@example.org,2026-02-25T19:12:53
6ffa349c-0aa6-40c0-99d0-cf4fb68e82a1,Taylor Group,WIRE,89663.47,2025-08-22,W,310-83-6997,blevy@example.org,2026-02-25T19:12:53
583aff77-0ffb-4120-a913-a0c070a9ecac,Allen and Sons,ACH,226122.96,2025-12-21,NE,818-56-1690,ssmith@example.org,2026-02-25T19:12:53
99a63054-fe72-4404-819a-3d18cbff9c4f,"Munoz, Lewis and Norman",CHECK,134150.59,2025-03-19,MW,597-49-9682,bcraig@example.com,2026-02-25T19:12:53
32755bc1-60ff-49e5-9937-138bb43e73c8,Smith Ltd,CARD,75340.39,2025-12-23,W,102-26-0868,williamsherman@example.org,2026-02-25T19:12:53
6132131b-6979-4e93-929c-7d3d19582675,"Franklin, Johnson and Martin",ACH,120047.27,2025-08-09,MW,360-17-6907,marymarks@example.org,2026-02-25T19:12:53
1a771d2b-1936-4610-8b6e-d7f7217d51b5,Curry LLC,CHECK,136306.6,2025-02-27,MW,872-13-9368,hsmith@example.com,2026-02-25T19:12:53
2770bafd-5832-4af5-9793-61bbc0e759ce,Grant-Martinez,WIRE,64162.53,2025-03-27,W,839-53-2237,carrie67@example.org,2026-02-25T19:12:53
5bfdddab-44bb-4f43-bb7e-a9d42fe77f79,Clark-Gray,ACH,190780.48,2025-03-09,W,649-49-2372,wardrichard@example.com,2026-02-25T19:12:53
4d518d91-c525-43f5-b395-b7117c72da38,"Hood, Newton and House",WIRE,114227.13,2026-02-25,W,818-37-9664,natalie60@example.net,2026-02-25T19:12:53
87c388f6-fb97-4c3a-b8c1-24f8640181bf,"Torres, Mason and Potts",CASH,243812.16,2025-08-28,W,852-76-6545,scottkathy@example.net,2026-02-25T19:12:53
ca96eb09-938e-4b4f-b4f9-96a5a9ae13ea,Young-Rivas,WIRE,72999.2,2025-03-14,S,189-01-9106,nathanhouse@example.org,2026-02-25T19:12:53
67076134-dca2-48fa-8740-571207f86619,"Miller, Mendoza and Ball",CHECK,174718.79,2026-02-08,NE,567-90-7294,ihendricks@example.org,2026-02-25T19:12:53
5482e627-f815-4c53-8660-ecc178c71186,Rollins-Anderson,CASH,30384.0,2025-07-08,S,737-60-0524,garzaerica@example.net,2026-02-25T19:12:53
27c5e0e5-0667-4918-85d0-4772174cbeb8,"Cole, Castro and Harris",ACH,151220.45,2025-05-11,W,296-20-3443,deborah84@example.com,2026-02-25T19:12:53
47a317a5-a718-490d-9c6b-6c54ccde186c,Murphy Inc,ACH,109080.27,2025-04-25,S,468-09-8645,kerri11@example.org,2026-02-25T19:12:53
26cb5dfd-b247-4c60-a348-0e8092a6df27,Mckinney and Sons,ACH,50367.14,2025-09-19,MW,207-37-6409,pwright@example.org,2026-02-25T19:12:53
8ec19b15-c7ee-48ac-81be-956140c63ad6,"Wilson, Blair and Glover",WIRE,167881.75,2026-02-08,S,165-73-1510,michellereyes@example.com,2026-02-25T19:12:53
f155be0d-98ee-485a-ba06-4e746ef2ea21,Roth-Williams,WIRE,179686.34,2025-08-03,NE,162-21-7138,melissahansen@example.org,2026-02-25T19:12:53
dc51ed7a-784c-4cf8-8d30-6ea5d311c679,"Nguyen, Moore and Peters",WIRE,222837.96,2025-06-29,S,527-03-3414,amandalopez@example.net,2026-02-25T19:12:53
7817495d-3381-4387-9490-305be4252367,"Chen, Glass and Taylor",CARD,214687.8,2025-07-16,NE,270-01-0943,fernandezkim@example.com,2026-02-25T19:12:53
04ced285-4738-410b-a976-15f1c3323f85,Ho-Hinton,CARD,185359.05,2025-10-29,W,239-47-3362,ashleyellis@example.com,2026-02-25T19:12:53
0b347288-abcd-44a5-9de3-d252a061fca7,"Martinez, Schultz and Boone",CASH,93847.57,2025-08-15,MW,106-58-6957,martinrenee@example.net,2026-02-25T19:12:53
800d720a-9eef-4743-b4e0-c3f0ee0bf87e,Farmer Group,CHECK,144213.83,2025-06-06,W,594-33-3656,xbeck@example.org,2026-02-25T19:12:53
30567078-1f8f-436e-972d-a663a4553db1,Faulkner-Green,CASH,226506.13,2026-02-10,W,076-02-3207,stevenfowler@example.com,2026-02-25T19:12:53
31364a5d-ef10-417a-b11f-30f3320c2f76,Erickson Group,ACH,236539.26,2025-10-03,W,732-31-9726,michele09@example.org,2026-02-25T19:12:53
3f6f4b53-07e0-407c-9536-8173848d4c50,"Rodriguez, Mitchell and Kirby",WIRE,121906.6,2025-11-16,MW,838-74-8754,dlopez@example.net,2026-02-25T19:12:53
bd2ea11a-c9d8-4b77-98ef-fd9e9d0769fb,"Tate, Williamson and Espinoza",ACH,171251.45,2026-02-15,W,593-74-5745,briancraig@example.org,2026-02-25T19:12:53
c3350807-c8b5-4c31-9f69-ca4dfe082c46,Hernandez PLC,CHECK,122210.11,2025-03-16,MW,605-06-4519,lisa29@example.com,2026-02-25T19:12:53
3ed27360-195c-458c-8458-d0190543364f,Jefferson PLC,CARD,156012.36,2025-08-06,S,771-37-0093,zwelch@example.org,2026-02-25T19:12:53
c0f7c731-79e9-4aa8-9583-b5c09b299008,"Parsons, Haley and Hammond",ACH,57553.72,2025-04-10,S,719-45-9655,adam13@example.org,2026-02-25T19:12:53
d95d17a9-5fc8-4291-90d4-119b4c0e3cf8,Davis-Cooper,CASH,88549.15,2025-05-03,NE,561-09-2828,lindsaycampbell@example.net,2026-02-25T19:12:53
6b23677a-85af-4971-9bcc-bc87b80ed2ef,Williams-Thomas,CARD,113306.64,2026-02-01,MW,746-56-8225,dedwards@example.org,2026-02-25T19:12:53
76dbf23d-f3cc-4f68-875a-b180076f3fb9,Moreno and Sons,CHECK,207445.96,2025-04-18,S,178-11-5098,areyes@example.com,2026-02-25T19:12:53
4cd16324-a6e2-4b0e-ba17-56dd75964853,Ayers and Sons,CASH,116654.34,2025-07-03,W,412-13-8325,ashley41@example.org,2026-02-25T19:12:53
4b3e4519-b08a-42b7-9432-c6b8fbeb3b21,"Zhang, Hinton and Leblanc",CHECK,228050.79,2025-08-04,NE,719-10-2306,jeffrey02@example.org,2026-02-25T19:12:53
c9097193-bdef-4513-b8fe-5bc2f2812749,Snyder-Johnson,ACH,91116.29,2025-05-08,MW,142-20-0684,pbrewer@example.org,2026-02-25T19:12:53
0c8dc997-c455-4645-8ef4-0b838cddbdcc,Gentry Ltd,CARD,223801.68,2025-07-29,S,815-92-5846,josewade@example.net,2026-02-25T19:12:53
f6438bf2-6708-4990-98c0-7cd62984bde4,Barber and Sons,ACH,110799.05,2025-07-09,W,431-92-9941,richard30@example.net,2026-02-25T19:12:53
996e35c9-d203-4586-baf7-b7a4a563122c,"Young, Evans and Barton",ACH,220349.99,2025-10-27,NE,541-90-4968,watkinssamantha@example.com,2026-02-25T19:12:53
2ab47715-0d63-42f3-bff9-ca04be6e521b,Taylor-Clark,WIRE,104101.38,2025-12-17,S,379-61-9266,dennis36@example.com,2026-02-25T19:12:53
470915e4-0790-45d9-917f-79fc1dcb739b,Ritter-Austin,CARD,62646.89,2025-12-26,W,795-74-4283,rkline@example.org,2026-02-25T19:12:53
99299f46-1c6e-443c-9948-5f98318a2b60,Hudson and Sons,CASH,67294.65,2025-04-08,MW,844-59-8127,tsmith@example.org,2026-02-25T19:12:53
db280ce8-a4a1-45cc-bbcb-c58f13ff9a88,Navarro PLC,ACH,186907.06,2025-04-02,S,261-19-8868,sharon86@example.org,2026-02-25T19:12:53
61b9b120-4270-44a1-807e-6c9b943cf563,Cole-Hardy,CHECK,101338.04,2025-10-20,W,519-63-0958,edwardthompson@example.net,2026-02-25T19:12:53
01d133ae-8882-4aa7-8bb5-829ba70eb2b3,Reed and Sons,CARD,16120.08,2025-04-18,NE,847-28-3836,bellkristin@example.com,2026-02-25T19:12:53
b015f3e6-8718-4d24-8dd6-426642aecc9d,"Cox, Kaiser and Joyce",CHECK,34257.21,2025-05-08,NE,708-55-1243,gordonjeremy@example.net,2026-02-25T19:12:53
f20ab7b5-7ee3-45b2-a093-69aebe802d65,"Maxwell, Ramirez and Rodriguez",CASH,58978.73,2025-07-14,MW,389-42-3155,arobinson@example.com,2026-02-25T19:12:53
98fdfedd-1888-46f2-b1ce-3e4f12a322ed,"Austin, Mack and Rodriguez",CASH,130469.22,2025-10-02,S,275-07-9842,alexandrayoung@example.com,2026-02-25T19:12:53
efe82df6-2c59-4b3b-9c1a-fcde55f8cc67,"Morrison, Rogers and Moore",ACH,193570.22,2025-06-11,NE,436-48-6881,gregory48@example.net,2026-02-25T19:12:53
021450d9-1f2c-472d-8259-31c611ff41a2,Cole Group,CARD,51390.38,2025-05-22,MW,047-40-7634,scottharris@example.org,2026-02-25T19:12:53
a352c64d-153c-41b9-893c-824a9b3c4a7c,Perry Ltd,CARD,216891.25,2025-09-13,MW,459-19-1959,michael50@example.net,2026-02-25T19:12:53
cbbd04e2-02e4-4160-88c9-3cfa49f2d896,"Dominguez, Martin and Nelson",CARD,456.76,2025-09-02,W,335-64-9528,thomasjames@example.com,2026-02-25T19:12:53
0707ebd5-a2fc-4427-a23b-38eb1ad5ace8,Martinez PLC,CHECK,80902.63,2025-03-29,MW,599-04-2916,lesliewells@example.org,2026-02-25T19:12:53
4910809c-3853-4b21-b233-08d232a306e1,"Wolf, Baldwin and Jones",CASH,29136.92,2025-11-03,MW,804-34-0191,amanda81@example.org,2026-02-25T19:12:53
a4a67fd4-0923-412b-b63c-30996ae8f88a,"Anderson, Cole and Obrien",CASH,40045.99,2026-02-09,S,515-26-6712,robbinsrichard@example.org,2026-02-25T19:12:53
9217e8bd-c740-47d2-8fb7-70851cbeb1a5,Burgess Inc,WIRE,143114.93,2025-08-26,NE,467-94-3268,estradaelizabeth@example.org,2026-02-25T19:12:53
30f68c88-09f3-4eed-9760-8f0ff533e07f,Johnson Group,CARD,244641.21,2025-05-01,W,527-80-7724,jacob68@example.net,2026-02-25T19:12:53
6670c745-a8f9-45d6-a4b7-81321df062d1,Walker-Barton,CARD,117951.61,2026-02-13,S,834-78-8927,fieldsashlee@example.com,2026-02-25T19:12:53
685b4871-daa1-482b-9d0d-b57820c4d3f2,Lopez-Massey,CHECK,43566.37,2025-12-15,MW,757-25-0241,taracurtis@example.net,2026-02-25T19:12:53
356bd8aa-062d-4ec7-a4d3-c0cedafd9dec,Mccarthy Inc,ACH,236853.51,2025-04-27,MW,292-78-1830,ffowler@example.org,2026-02-25T19:12:53
a1fafae2-0c85-4659-b51c-853c0f894ca1,Melendez-Adams,CARD,157354.94,2025-06-03,NE,154-24-3321,holmesjacqueline@example.com,2026-02-25T19:12:53
4d901e10-b425-41ea-a0f6-e97e10504209,"Morgan, Erickson and Conner",CHECK,139598.29,2026-02-19,MW,046-62-1074,kellilee@example.org,2026-02-25T19:12:53
3578b916-c934-42eb-b01f-3eeee367a418,Vincent and Sons,WIRE,74057.04,2025-10-26,S,677-79-4571,carrie52@example.org,2026-02-25T19:12:53
41bf1b61-c821-4f77-9909-c5a6e7bfbefd,Santos-Bond,CHECK,217532.33,2025-05-04,MW,698-77-9943,marie09@example.com,2026-02-25T19:12:53
dd9f72bd-a2bd-4fae-9c39-be0ced9fa1f5,Morales PLC,CARD,56624.6,2025-10-05,MW,080-25-9899,zrivera@example.com,2026-02-25T19:12:53
234ac195-1716-4922-ac16-5c519ee3ea21,Chavez LLC,CHECK,127994.5,2025-09-01,MW,224-25-0143,chad51@example.com,2026-02-25T19:12:53
7692497f-f164-4c2a-a5fa-7bf85e3c345d,Taylor LLC,CARD,131341.94,2026-01-24,W,813-23-5402,irodriguez@example.org,2026-02-25T19:12:53
26fa23b4-2dc2-4e27-aafc-392eff248995,"Rose, Yang and Ray",WIRE,200802.75,2025-09-02,S,515-98-7672,vbaker@example.org,2026-02-25T19:12:53
ce18bc46-ae6c-444f-9cff-05fcbb2fe525,Carter PLC,CHECK,227067.93,2025-05-14,W,384-65-6611,pweaver@example.org,2026-02-25T19:12:53
6f02aa9c-4b27-4c52-894a-5bc7146729e4,"Bryant, Silva and Wilson",CHECK,169208.41,2025-08-08,NE,348-21-6668,susanmorales@example.com,2026-02-25T19:12:53
eaacc902-7f5c-4a5e-a975-f45a5d783479,Cabrera-Reid,CHECK,187492.19,2025-03-09,NE,428-57-3894,lindsey59@example.net,2026-02-25T19:12:53
ae05c558-0b87-4f02-818c-ceacfbd87c9d,Rodriguez LLC,CHECK,100761.75,2025-03-14,S,630-62-3333,fergusonanthony@example.org,2026-02-25T19:12:53
b2212dec-f5ad-468d-ad2b-73212d4a07ce,Rogers-Mccormick,WIRE,149250.7,2025-09-17,W,846-33-3952,uperez@example.com,2026-02-25T19:12:53
28a4ced1-60a9-4509-b90a-df45044130bf,Hatfield-White,CHECK,165545.14,2025-04-22,NE,074-60-4456,collinsjohn@example.org,2026-02-25T19:12:53
790e67c6-43b5-4909-9920-d09e63cf7fd7,Howard Ltd,ACH,125910.56,2025-11-19,S,421-58-3514,edward93@example.net,2026-02-25T19:12:53
7d34941c-f949-48e1-8b13-243943ac805a,Williams-Guerrero,WIRE,129548.18,2025-04-22,W,645-14-7150,elizabethjackson@example.org,2026-02-25T19:12:53
190c7faa-417f-413c-bd14-dbff4ee6515a,Thomas Ltd,CASH,50676.18,2025-03-02,NE,225-48-7237,ymoore@example.org,2026-02-25T19:12:53
2bf9558a-92e5-4e52-92a4-228dc6fa69ef,"Oneal, Shelton and Johnson",WIRE,162566.5,2025-05-28,NE,342-61-1603,hgilbert@example.com,2026-02-25T19:12:53
649ab3f5-d964-4445-9776-d42ba4e470e7,Lopez LLC,WIRE,106735.12,2025-06-03,W,309-56-1702,hamptontodd@example.org,2026-02-25T19:12:53
e61d9706-d1dc-4cb8-8f85-8b7e4094d542,Bridges PLC,CASH,137334.1,2025-06-03,NE,671-45-3341,stevensmichael@example.com,2026-02-25T19:12:53
7372dff5-e8bb-43b6-9d8a-e2d12d2339eb,Jones Group,ACH,47410.41,2025-03-26,S,591-08-9802,cristianguzman@example.net,2026-02-25T19:12:53
5ad13a6e-fc47-4221-81b8-56d35120b336,Dixon LLC,CHECK,74989.94,2025-12-31,W,017-86-6786,romanjohn@example.net,2026-02-25T19:12:53
ed6e92c1-d150-49ee-ae47-fb8d25637c38,Clark-Cain,CARD,134503.08,2026-01-05,MW,492-87-0077,andrea17@example.org,2026-02-25T19:12:53
f5339da3-b4f9-4060-a266-c44a397a20f8,Haas PLC,CHECK,29999.26,2025-10-02,MW,031-94-3641,millerpaul@example.org,2026-02-25T19:12:53
b017aa96-1b1b-4204-8006-4785328d0fca,Snyder PLC,CARD,73853.34,2025-12-08,W,852-02-0972,kennedyjudy@example.net,2026-02-25T19:12:53
8e000df7-a5ad-4370-8961-05e46eaa6c09,Livingston-Harris,ACH,169518.71,2025-05-13,MW,755-60-4506,alvarezkayla@example.org,2026-02-25T19:12:53
ecde3f20-fab5-40c0-8071-8353313dd5a1,Henderson-Roman,WIRE,226730.21,2025-11-29,MW,219-38-4251,chasesawyer@example.com,2026-02-25T19:12:53
22620246-ce43-45c2-b580-f247d5c714f7,Bender PLC,CHECK,189698.53,2025-05-23,W,809-26-4457,pamelamercado@example.com,2026-02-25T19:12:53
73eb07b8-64e6-4489-8b10-021f6c2ba2d3,"Flores, Jackson and Robertson",CHECK,87868.26,2025-05-09,W,004-98-9676,jodypierce@example.org,2026-02-25T19:12:53
03ede327-3e0f-4255-8af8-719a7255ff4a,"Anderson, Salas and Sanders",WIRE,99471.28,2025-11-08,NE,886-11-0671,williamsashley@example.com,2026-02-25T19:12:53
52964eeb-858c-41bb-b4b8-c792c0d65674,"Garcia, Benitez and Wise",ACH,121996.12,2025-10-09,W,052-76-0709,brendadavis@example.com,2026-02-25T19:12:53
8788da28-5963-4143-a60b-fcd59664a581,"Floyd, Allen and Henderson",ACH,103107.77,2025-07-21,S,656-44-1471,powelldouglas@example.org,2026-02-25T19:12:53
7d7ab751-b168-4629-a6f5-0e4dcc79da93,Smith Ltd,ACH,31995.5,2026-02-12,NE,371-23-8093,angela50@example.com,2026-02-25T19:12:53
3a5b2b2c-82ba-4a5a-9f35-f085170ca64f,"Jones, Chambers and Simpson",ACH,127527.54,2025-10-17,S,582-25-0758,laura62@example.org,2026-02-25T19:12:53
cbadc585-30c3-4f4a-a3fc-11a99fa626e3,Cardenas-Khan,WIRE,106491.71,2025-12-09,S,603-06-2308,jessica50@example.com,2026-02-25T19:12:53
630c973c-a3fe-40db-b2c2-fe18012ef53d,"Baxter, Miller and Young",WIRE,111924.86,2025-12-29,NE,640-65-5902,julieguzman@example.com,2026-02-25T19:12:53
850aefdf-5965-413f-8752-dd33d2633d26,Silva-Lee,CASH,24802.7,2025-05-27,MW,700-88-1028,wbrown@example.org,2026-02-25T19:12:53
e2b8865c-dd91-4c81-a43d-ff0640568d40,Johnson Ltd,CHECK,244990.22,2025-09-10,NE,469-28-0747,blake34@example.com,2026-02-25T19:12:53
3c2b10af-fb14-49fd-a18e-ab8fc9a29180,Arnold Group,ACH,93600.64,2025-07-02,W,485-63-2441,kgardner@example.net,2026-02-25T19:12:53
fbdb1381-eaf7-42be-9126-dd1d58ce3c6e,Jenkins-Carlson,WIRE,205538.48,2026-02-07,MW,343-69-3834,james82@example.com,2026-02-25T19:12:53
aaf1c319-7f0a-479c-bd41-e4da62d92ab5,Young Ltd,ACH,22799.01,2025-05-14,S,395-02-1955,ballgary@example.com,2026-02-25T19:12:53
4e7011db-1025-49fc-a691-783893089a6e,Sims Inc,ACH,47006.45,2025-12-17,NE,101-39-2632,garnerjeffrey@example.com,2026-02-25T19:12:53
4982ed3a-3045-4630-b579-57248321f4da,"Stephens, Ortiz and Hunt",CHECK,127685.52,2025-03-08,NE,791-14-8146,kerrcalvin@example.net,2026-02-25T19:12:53
a0739f5a-1cf6-4a71-aec4-f19c163b1dfc,"Farley, Flores and Hall",CHECK,109287.22,2025-08-04,MW,899-17-3410,martha65@example.com,2026-02-25T19:12:53
f24e5b4b-38e3-4198-9f7c-cb4d9f00cd15,"Landry, Turner and Avila",CASH,44782.04,2026-02-16,NE,518-59-8890,uperry@example.org,2026-02-25T19:12:53
ec8c1e46-dbf1-4d00-96fc-818b45bf9afc,Hodges-Poole,CARD,128631.85,2025-11-15,W,255-06-2713,ilee@example.net,2026-02-25T19:12:53
0369a20d-5486-4921-a7bc-e4eef8dadb29,Rodriguez-Schroeder,CASH,187074.93,2025-06-24,MW,027-17-2247,michellegarcia@example.com,2026-02-25T19:12:53
411c7b94-abed-4062-91a3-e2e67aa06d50,Yang-Vasquez,WIRE,5960.7,2025-11-09,MW,126-41-3482,moralesalejandro@example.com,2026-02-25T19:12:53
